35,Tri_sestry-AIDA,35.2261,23.3086,21.6349,14.168,22.795,22.6992
32,Olympic-Jasna_zprava,36.1161,23.3086,22.1589,14.168,23.3577,23.3086
173,Kamelot-Zachrante_kone,36.1923,23.3086,22.2359,14.168,23.4069,23.3086
263,Scorpions-Wind_of_Change,39.6192,23.3086,24.3496,14.168,25.6222,24.2227
156,Jeff_Dunham-Jingle_Bombs,23.5774,23.5133,14.4727,14.4727,15.2508,15.1867
127,Chinaski-Stiznost,26.9561,23.5133,16.5304,14.3727,17.4195,17.4195
261,Chinaski-Dlouhej_kour,24.4113,23.6133,15.0381,14.3727,15.8294,15.7961
233,Trainspotting-Perfect_Day,29.4067,23.6133,18.0709,14.4727,19.043,19.043
68,Milan_Prouza-ARI_song,31.2442,23.6133,19.1838,14.4727,20.2041,20.1617
284,Jaromir_Nohavica-V_mori_je_mista_dost,29.0546,23.718,17.8339,14.4727,18.8174,18.7383
109,Karel_Kryl-Ukolebavka,33.1421,23.718,20.379,14.4727,21.4255,21.3805
217,Peha-Za_tebou,23.8504,23.818,14.6421,14.5773,15.4191,15.3867
283,Jan_Nedved-Podvod,28.1727,23.918,17.3215,14.6773,18.2439,18.1289
158,Jiri_Wabi_Rivola-Tereza_(Osamely_mesto),31.3232,23.918,19.172,14.6773,20.2617,20.2617
188,Malomocnost_prazdnoty-Maruska,43.4068,23.918,26.6431,14.6773,28.0612,24.9367
67,Karel_Gott-Trezor,24.2887,24.2227,14.915,14.882,15.7244,15.6914
43,Vojta_Kidak_Tomasko-Toulavej,28.0313,24.2227,17.2148,14.7773,18.1289,18.1289
24,Jelen-Klidna_jako_voda,31.9868,24.3273,19.6451,14.7773,20.6711,20.6711
192,Maxim_Turbulenc-Jede_jede_masinka,28.8117,24.4273,17.7017,14.882,18.6383,18.6383
12,Karel_Kryl-Morituri_te_salutant,31.5412,24.4273,19.2911,14.982,20.4093,20.3664
2,Pokac-Kebaby,36.6908,24.4273,22.5478,14.982,23.7129,23.6133
5,Wise_Guys-Denglish,24.5941,24.5273,15.1154,15.082,15.8961,15.8961
